asset_age_days,assignment_count,repair_count,maintenance_count,damage_report_count,days_since_maintenance,warranty_active,condition_score,status_score,health_status
169,6,0,1,1,154,1,4,3,HEALTHY
404,3,1,1,0,86,1,4,3,HEALTHY
278,1,0,0,0,278,1,4,2,HEALTHY
367,6,1,3,0,211,0,3,3,HEALTHY
420,3,1,2,0,57,0,3,3,HEALTHY
238,4,1,1,0,99,1,4,3,HEALTHY
360,6,1,1,0,18,1,4,3,HEALTHY
1109,12,7,8,0,302,0,1,3,REPLACE_SOON
669,6,2,6,0,58,0,2,3,MAINTENANCE_REQUIRED
162,3,0,0,0,162,1,4,3,HEALTHY
176,0,0,1,0,71,1,4,3,HEALTHY
236,5,1,0,0,236,1,3,3,HEALTHY
18,0,0,0,0,18,1,4,3,HEALTHY
76,1,1,0,0,76,1,4,3,HEALTHY
80,0,0,0,0,80,1,4,3,HEALTHY
332,5,1,0,0,332,1,3,3,HEALTHY
97,0,0,0,0,97,0,4,3,HEALTHY
66,4,0,0,0,66,1,4,3,HEALTHY
908,15,7,8,2,25,0,1,3,REPLACE_SOON
160,5,1,1,0,149,1,4,3,HEALTHY
703,15,3,5,0,84,0,2,3,MAINTENANCE_REQUIRED
1129,9,3,4,1,23,0,1,1,MAINTENANCE_REQUIRED
1137,21,3,6,0,272,0,1,2,MAINTENANCE_REQUIRED
52,1,0,0,0,52,1,4,3,HEALTHY
826,14,4,7,0,7,0,2,3,MAINTENANCE_REQUIRED
204,3,0,1,0,0,1,4,3,HEALTHY
80,0,1,0,0,80,1,4,3,HEALTHY
93,0,1,0,0,93,1,4,3,HEALTHY
15,0,0,0,0,15,1,4,3,HEALTHY
291,3,0,1,0,291,1,4,3,HEALTHY
262,6,1,3,0,61,1,4,3,HEALTHY
857,17,3,3,1,128,1,2,3,MAINTENANCE_REQUIRED
117,0,0,0,0,117,1,4,3,HEALTHY
904,11,3,7,1,92,0,1,1,MAINTENANCE_REQUIRED
432,7,0,2,0,252,1,4,3,HEALTHY
365,3,0,3,0,54,0,3,3,HEALTHY
1304,20,3,5,2,12,0,1,1,MAINTENANCE_REQUIRED
1301,20,4,5,2,27,0,1,1,REPLACE_SOON
124,3,0,0,0,124,1,4,3,HEALTHY
42,1,1,0,0,42,1,4,3,HEALTHY
120,6,1,0,0,120,1,4,3,HEALTHY
134,4,0,0,0,134,1,4,3,HEALTHY
531,7,1,3,0,8,1,4,3,HEALTHY
825,15,3,3,0,24,0,2,3,MAINTENANCE_REQUIRED
337,8,1,1,0,6,1,4,3,HEALTHY
303,6,0,4,0,27,1,4,3,HEALTHY
76,1,1,0,0,76,1,4,3,HEALTHY
830,9,1,2,0,470,0,2,3,MAINTENANCE_REQUIRED
1034,22,7,8,0,24,0,1,1,REPLACE_SOON
203,4,0,1,0,5,1,4,3,HEALTHY
187,3,0,2,0,37,1,4,3,HEALTHY
599,10,3,6,0,182,1,2,3,MAINTENANCE_REQUIRED
746,11,3,5,0,63,0,2,3,MAINTENANCE_REQUIRED
86,2,1,0,0,86,1,4,3,HEALTHY
83,2,1,0,0,83,1,4,3,HEALTHY
61,2,0,0,0,61,1,4,3,HEALTHY
566,11,1,4,0,48,1,4,3,HEALTHY
464,7,2,3,0,69,1,3,3,HEALTHY
374,8,0,1,0,40,1,4,3,HEALTHY
1086,20,2,4,0,242,0,2,3,MAINTENANCE_REQUIRED
565,6,0,1,0,7,0,3,3,HEALTHY
359,3,1,5,0,25,1,4,3,HEALTHY
502,10,1,5,1,9,1,3,3,HEALTHY
343,5,0,1,0,5,1,4,3,HEALTHY
83,0,0,0,0,83,1,4,3,HEALTHY
891,22,7,9,1,206,0,1,1,REPLACE_SOON
911,10,4,4,0,10,1,2,3,MAINTENANCE_REQUIRED
614,9,1,4,0,112,1,3,3,HEALTHY
470,2,0,2,1,14,0,3,3,HEALTHY
407,2,2,5,0,200,1,3,3,HEALTHY
855,14,1,5,1,118,0,2,3,MAINTENANCE_REQUIRED
1379,14,8,13,2,72,0,1,1,REPLACE_SOON
50,0,0,0,0,50,1,4,3,HEALTHY
1792,40,7,11,0,139,0,1,1,REPLACE_SOON
660,16,2,7,0,42,0,2,3,MAINTENANCE_REQUIRED
747,11,1,5,0,104,0,3,3,HEALTHY
378,6,0,1,0,182,0,3,3,HEALTHY
553,5,2,5,0,43,1,3,3,HEALTHY
332,7,1,1,0,102,1,4,3,HEALTHY
35,0,1,0,0,35,0,3,3,HEALTHY
47,1,1,0,0,47,1,4,3,HEALTHY
88,1,0,0,0,88,1,4,3,HEALTHY
312,6,0,1,0,22,1,4,3,HEALTHY
193,2,0,0,0,193,0,3,3,HEALTHY
937,15,6,8,1,79,0,1,3,MAINTENANCE_REQUIRED
983,16,1,3,0,8,1,3,3,HEALTHY
328,5,0,2,0,39,1,4,3,HEALTHY
367,9,1,2,0,20,1,4,3,HEALTHY
625,8,4,4,0,41,1,2,3,MAINTENANCE_REQUIRED
147,0,0,0,0,147,1,4,3,HEALTHY
206,5,0,1,2,66,0,2,3,HEALTHY
298,1,0,1,0,45,1,4,3,HEALTHY
278,5,0,0,0,278,1,4,2,HEALTHY
708,6,0,5,0,119,0,3,3,HEALTHY
376,9,0,2,0,134,0,3,3,HEALTHY
385,9,4,4,0,54,0,2,3,MAINTENANCE_REQUIRED
83,1,1,0,0,83,1,4,3,HEALTHY
82,1,0,0,0,82,1,4,3,HEALTHY
117,1,1,0,0,117,1,4,3,HEALTHY
50,1,0,0,0,50,1,4,3,HEALTHY
244,2,1,2,0,17,1,4,3,HEALTHY
58,0,0,0,0,58,1,4,3,HEALTHY
512,7,0,1,0,3,0,3,3,HEALTHY
233,6,1,0,0,233,1,3,3,HEALTHY
185,3,1,1,1,185,1,3,3,HEALTHY
215,3,0,0,0,215,1,4,3,HEALTHY
215,2,0,2,0,87,0,4,3,HEALTHY
164,3,0,1,0,8,1,4,3,HEALTHY
34,0,1,0,0,34,1,4,3,HEALTHY
271,9,0,0,0,271,1,4,3,HEALTHY
248,3,2,2,0,168,1,3,3,HEALTHY
59,2,0,0,0,59,1,4,3,HEALTHY
67,1,1,0,0,67,1,4,3,HEALTHY
431,6,0,1,0,146,1,4,3,HEALTHY
29,0,1,0,0,29,1,4,3,HEALTHY
708,9,0,2,0,105,1,4,3,HEALTHY
130,5,0,0,0,130,1,4,3,HEALTHY
1393,18,6,9,3,93,0,1,1,REPLACE_SOON
884,22,3,4,0,92,0,2,3,MAINTENANCE_REQUIRED
1872,38,10,16,3,199,0,1,3,REPLACE_SOON
216,2,0,1,0,148,1,4,3,HEALTHY
574,9,1,6,0,149,0,3,3,HEALTHY
99,2,0,0,0,99,1,4,3,HEALTHY
123,0,0,0,0,123,0,3,3,HEALTHY
288,6,0,1,0,227,1,4,3,HEALTHY
51,2,0,0,0,51,1,4,3,HEALTHY
725,9,1,3,0,0,1,4,3,HEALTHY
53,1,1,0,0,53,0,3,3,HEALTHY
277,3,1,0,0,277,1,3,2,HEALTHY
227,5,0,1,0,24,1,4,3,HEALTHY
2418,42,7,9,4,41,0,1,1,REPLACE_SOON
165,4,1,3,0,10,1,4,3,HEALTHY
96,2,0,0,0,96,1,4,3,HEALTHY
989,11,3,4,0,176,0,2,3,MAINTENANCE_REQUIRED
923,19,3,3,0,75,0,2,3,MAINTENANCE_REQUIRED
676,14,2,5,0,2,1,3,3,HEALTHY
380,3,0,2,0,222,1,4,3,HEALTHY
102,1,1,0,0,102,1,4,3,HEALTHY
279,7,0,2,0,14,1,4,3,HEALTHY
18,0,0,0,0,18,1,4,3,HEALTHY
360,4,0,3,0,146,1,4,3,HEALTHY
45,1,1,0,0,45,1,4,3,HEALTHY
670,11,3,8,0,25,1,3,3,HEALTHY
615,14,4,9,0,3,1,3,3,HEALTHY
520,7,1,4,1,15,1,3,3,HEALTHY
348,3,0,0,0,348,1,3,3,HEALTHY
145,1,1,0,0,145,1,4,3,HEALTHY
413,9,0,2,0,60,1,4,3,HEALTHY
549,8,2,2,1,80,0,2,3,MAINTENANCE_REQUIRED
302,3,2,3,0,154,1,3,3,HEALTHY
423,7,1,2,0,10,0,3,3,HEALTHY
308,3,1,4,0,48,1,4,3,HEALTHY
2176,43,10,14,3,23,0,1,1,REPLACE_SOON
158,0,0,0,0,158,1,4,3,HEALTHY
15,0,0,0,0,15,0,4,3,HEALTHY
1017,12,3,3,1,3,0,2,3,MAINTENANCE_REQUIRED
421,3,0,1,0,2,0,4,3,HEALTHY
157,4,1,0,0,157,1,4,3,HEALTHY
1809,31,9,12,1,3,0,1,3,REPLACE_SOON
320,5,0,2,0,18,1,4,3,HEALTHY
219,3,0,0,0,219,1,4,3,HEALTHY
338,7,1,2,1,91,1,3,3,HEALTHY
107,3,0,0,0,107,1,4,3,HEALTHY
245,5,0,0,0,245,1,4,3,HEALTHY
964,18,6,6,0,7,1,2,3,MAINTENANCE_REQUIRED
163,1,1,1,0,16,1,4,3,HEALTHY
557,3,0,0,0,557,0,2,2,MAINTENANCE_REQUIRED
2423,35,9,13,0,648,0,1,1,REPLACE_SOON
236,2,0,0,0,236,1,4,3,HEALTHY
125,2,0,0,0,125,1,4,3,HEALTHY
598,15,0,1,0,44,0,3,3,HEALTHY
93,0,0,0,0,93,1,4,3,HEALTHY
163,1,1,0,0,163,1,4,3,HEALTHY
443,7,1,2,0,62,0,3,3,HEALTHY
15,2,0,0,0,15,1,4,3,HEALTHY
466,7,1,4,0,12,1,4,3,HEALTHY
264,4,0,0,0,264,1,4,3,HEALTHY
2482,36,4,6,1,51,0,1,3,REPLACE_SOON
233,4,0,2,1,12,1,4,3,HEALTHY
1070,13,3,4,0,16,0,2,3,MAINTENANCE_REQUIRED
205,2,0,2,0,7,1,4,3,HEALTHY
1391,24,4,6,0,25,0,1,1,MAINTENANCE_REQUIRED
152,0,0,1,0,5,1,4,3,HEALTHY
310,5,2,5,0,61,1,3,3,HEALTHY
1914,34,11,14,1,69,0,1,1,REPLACE_SOON
731,11,1,4,0,64,0,3,3,HEALTHY
452,10,1,3,0,25,0,3,3,HEALTHY
125,0,1,0,0,125,0,3,3,HEALTHY
26,3,1,0,0,26,1,4,3,HEALTHY
2179,37,9,12,1,181,0,1,1,REPLACE_SOON
96,0,0,0,0,96,1,4,3,HEALTHY
330,3,0,3,0,81,1,4,3,HEALTHY
35,2,0,0,0,35,0,4,3,HEALTHY
389,5,1,3,0,286,0,2,2,MAINTENANCE_REQUIRED
2161,37,5,11,0,138,0,1,3,REPLACE_SOON
825,19,4,5,0,134,0,2,3,MAINTENANCE_REQUIRED
231,2,2,5,0,33,1,4,3,HEALTHY
527,7,1,5,0,96,0,3,3,HEALTHY
264,5,0,1,0,37,1,4,3,HEALTHY
366,4,0,1,0,215,1,4,3,HEALTHY
50,0,0,0,0,50,0,4,3,HEALTHY
112,2,0,0,0,112,1,4,3,HEALTHY
256,2,0,1,0,88,1,4,3,HEALTHY
461,8,0,6,0,163,0,3,3,HEALTHY
497,5,1,3,0,3,1,4,3,HEALTHY
287,8,1,2,0,80,0,3,3,HEALTHY
134,4,0,0,0,134,1,4,3,HEALTHY
464,4,0,3,0,283,0,3,3,HEALTHY
584,7,1,4,1,73,1,3,3,HEALTHY
73,0,1,0,0,73,1,4,3,HEALTHY
1494,27,3,5,0,65,0,2,3,MAINTENANCE_REQUIRED
718,7,2,3,0,17,0,2,3,MAINTENANCE_REQUIRED
422,4,3,3,0,60,1,3,3,HEALTHY
65,1,1,0,0,65,1,4,3,HEALTHY
144,2,0,0,0,144,1,4,3,HEALTHY
513,8,0,1,0,108,1,4,3,HEALTHY
1574,27,5,6,2,78,0,1,3,REPLACE_SOON
70,3,0,0,0,70,1,4,3,HEALTHY
299,3,0,0,0,299,1,4,3,HEALTHY
131,1,0,0,0,131,1,4,3,HEALTHY
250,6,1,1,0,20,1,4,3,HEALTHY
297,6,0,1,0,13,1,4,3,HEALTHY
496,6,0,1,0,196,0,3,3,HEALTHY
100,0,1,0,0,100,1,4,3,HEALTHY
511,10,0,3,0,8,1,4,3,HEALTHY
107,1,1,0,0,107,0,3,3,HEALTHY
275,4,0,1,0,105,0,3,3,HEALTHY
156,2,1,0,0,156,0,3,3,HEALTHY
82,1,1,0,0,82,1,4,3,HEALTHY
188,5,0,1,0,106,1,4,3,HEALTHY
2500,39,9,12,5,125,0,1,1,REPLACE_SOON
1053,15,5,6,1,303,0,1,2,REPLACE_SOON
607,6,1,7,0,15,0,3,3,HEALTHY
557,6,1,5,0,146,1,3,3,HEALTHY
839,13,4,7,1,22,0,1,1,MAINTENANCE_REQUIRED
63,0,0,0,0,63,0,4,3,HEALTHY
397,6,1,4,0,227,1,3,3,HEALTHY
1235,20,13,17,2,160,0,1,1,REPLACE_SOON
235,1,0,0,0,235,1,4,3,HEALTHY
844,16,3,4,0,55,0,2,3,MAINTENANCE_REQUIRED
198,2,0,2,0,92,0,4,3,HEALTHY
881,15,3,4,0,38,0,2,3,MAINTENANCE_REQUIRED
488,9,0,2,0,252,0,3,2,HEALTHY
280,4,1,0,0,280,0,3,3,HEALTHY
829,12,4,5,0,136,0,2,3,MAINTENANCE_REQUIRED
1744,41,7,12,2,21,0,1,3,REPLACE_SOON
504,6,3,5,0,54,1,3,3,HEALTHY
368,1,1,1,0,39,1,4,3,HEALTHY
38,2,1,0,0,38,1,4,3,HEALTHY
401,7,1,3,0,29,0,3,3,HEALTHY
865,16,4,4,1,267,0,1,2,MAINTENANCE_REQUIRED
430,9,1,4,0,3,0,3,3,HEALTHY
102,0,0,0,0,102,1,4,3,HEALTHY
628,13,0,3,1,28,0,3,3,HEALTHY
1341,20,6,9,3,39,0,1,3,REPLACE_SOON
177,3,0,1,0,37,1,4,3,HEALTHY
161,2,0,0,0,161,1,4,3,HEALTHY
207,4,0,0,0,207,1,4,3,HEALTHY
532,9,2,4,0,38,1,3,3,HEALTHY
974,21,6,8,0,37,0,1,1,MAINTENANCE_REQUIRED
200,3,0,0,0,200,1,4,3,HEALTHY
95,2,0,0,0,95,1,4,3,HEALTHY
473,13,0,3,0,38,0,3,3,HEALTHY
139,0,0,0,0,139,1,4,3,HEALTHY
922,14,3,6,0,65,1,3,3,HEALTHY
42,2,0,0,0,42,0,4,3,HEALTHY
757,10,0,3,0,220,1,3,3,HEALTHY
2500,49,14,15,2,15,0,1,3,REPLACE_SOON
89,5,0,0,0,89,1,4,3,HEALTHY
610,12,1,5,0,71,1,4,3,HEALTHY
480,9,1,5,0,50,0,3,3,HEALTHY
535,14,1,4,0,13,1,4,3,HEALTHY
880,14,4,7,1,148,0,1,1,MAINTENANCE_REQUIRED
1708,28,6,12,0,104,0,1,1,REPLACE_SOON
357,5,1,1,0,178,1,4,3,HEALTHY
237,3,1,2,1,61,1,3,3,HEALTHY
188,5,1,2,0,7,0,3,3,HEALTHY
409,13,3,4,0,31,0,2,3,MAINTENANCE_REQUIRED
850,12,2,2,2,36,0,1,1,MAINTENANCE_REQUIRED
211,2,0,0,0,211,1,4,3,HEALTHY
410,5,0,5,0,258,0,3,2,HEALTHY
538,8,1,3,0,74,1,4,3,HEALTHY
62,1,0,0,0,62,1,4,3,HEALTHY
1076,12,5,8,1,53,1,1,1,MAINTENANCE_REQUIRED
22,1,0,0,0,22,1,4,3,HEALTHY
564,5,1,3,0,156,0,3,3,MAINTENANCE_REQUIRED
321,5,0,2,0,46,1,4,3,HEALTHY
865,11,1,3,0,19,1,3,3,HEALTHY
581,4,0,4,1,6,0,3,3,HEALTHY
97,0,1,0,0,97,1,4,3,HEALTHY
102,0,0,0,0,102,1,4,3,HEALTHY
285,3,0,0,0,285,1,4,3,HEALTHY
681,9,3,5,0,76,0,2,3,MAINTENANCE_REQUIRED
494,9,2,5,0,284,1,3,3,HEALTHY
437,6,0,3,0,176,0,3,3,HEALTHY
579,5,0,2,0,4,0,3,3,HEALTHY
598,9,1,1,0,40,1,4,3,HEALTHY
37,3,0,0,0,37,1,4,3,HEALTHY
477,5,1,1,0,139,1,4,3,HEALTHY
82,1,1,0,0,82,1,4,3,HEALTHY
63,0,1,0,0,63,1,4,3,HEALTHY
695,11,2,7,0,77,0,2,3,MAINTENANCE_REQUIRED
46,0,0,0,0,46,1,4,3,HEALTHY
1306,24,6,8,2,35,0,1,3,REPLACE_SOON
396,5,1,0,0,396,1,3,3,HEALTHY
1761,29,8,14,4,118,0,1,3,REPLACE_SOON
414,8,0,2,0,289,1,4,2,HEALTHY
1293,17,6,9,0,258,0,1,3,REPLACE_SOON
270,2,0,1,0,4,1,4,3,HEALTHY
526,10,1,1,0,50,0,3,3,MAINTENANCE_REQUIRED
446,5,1,1,0,0,0,3,3,HEALTHY
441,10,0,0,0,441,1,3,2,HEALTHY
775,14,4,6,0,102,0,2,3,MAINTENANCE_REQUIRED
471,7,1,3,0,48,0,3,3,HEALTHY
281,6,1,2,0,9,1,4,3,HEALTHY
539,11,2,4,0,39,0,3,3,HEALTHY
591,7,1,6,0,6,0,3,3,HEALTHY
567,11,0,2,0,77,0,3,3,HEALTHY
505,6,0,0,0,505,1,3,2,HEALTHY
369,6,0,2,0,60,1,4,3,HEALTHY
211,4,1,1,0,0,1,4,3,HEALTHY
254,2,0,2,0,12,0,4,3,HEALTHY
23,1,0,0,0,23,1,4,3,HEALTHY
47,2,1,0,0,47,1,4,3,HEALTHY
135,3,0,0,0,135,1,4,3,HEALTHY
105,1,1,0,0,105,1,4,3,HEALTHY
417,6,1,3,0,81,0,3,3,HEALTHY
497,13,0,4,0,16,1,4,3,HEALTHY
288,1,0,2,0,46,1,4,3,HEALTHY
1732,16,12,12,0,74,0,1,1,REPLACE_SOON
515,12,1,1,0,221,0,3,3,MAINTENANCE_REQUIRED
207,2,1,3,0,90,1,4,3,HEALTHY
474,6,0,0,0,474,0,2,3,MAINTENANCE_REQUIRED
311,2,1,2,0,5,1,4,3,HEALTHY
182,4,0,2,0,128,1,4,3,HEALTHY
185,1,0,1,0,3,1,4,3,HEALTHY
65,0,1,0,0,65,1,4,3,HEALTHY
182,0,0,3,1,41,1,4,3,HEALTHY
24,2,0,0,0,24,1,4,3,HEALTHY
675,15,1,4,1,87,0,2,3,MAINTENANCE_REQUIRED
2500,41,11,14,2,21,0,1,1,REPLACE_SOON
357,9,2,4,0,93,1,3,3,HEALTHY
229,0,1,0,0,229,1,3,3,HEALTHY
883,21,3,3,1,33,0,2,3,MAINTENANCE_REQUIRED
412,5,0,1,0,11,0,4,3,HEALTHY
244,8,0,1,0,44,1,4,3,HEALTHY
343,8,0,1,0,224,0,3,3,HEALTHY
701,10,2,6,0,45,0,2,3,MAINTENANCE_REQUIRED
800,17,4,5,0,52,0,2,3,MAINTENANCE_REQUIRED
422,7,0,2,0,3,1,4,3,HEALTHY
747,10,0,4,0,12,1,4,3,HEALTHY
865,15,4,4,2,249,0,1,3,REPLACE_SOON
1086,13,7,8,0,67,0,1,1,MAINTENANCE_REQUIRED
640,16,2,7,0,108,1,3,3,HEALTHY
44,3,1,0,0,44,1,4,3,HEALTHY
93,2,0,0,0,93,1,4,3,HEALTHY
133,2,1,0,0,133,1,4,3,HEALTHY
665,11,0,2,0,70,0,3,3,HEALTHY
91,0,1,0,0,91,1,4,3,HEALTHY
339,2,1,3,0,5,1,4,3,HEALTHY
133,0,0,0,0,133,1,4,3,HEALTHY
179,3,0,0,0,179,1,4,3,HEALTHY
429,7,0,1,0,14,0,4,3,HEALTHY
177,3,1,1,0,27,1,4,3,HEALTHY
1165,19,5,9,0,25,0,1,1,REPLACE_SOON
663,9,1,5,0,54,0,3,3,HEALTHY
23,2,0,0,0,23,1,4,3,HEALTHY
872,17,3,6,1,34,1,2,3,HEALTHY
42,1,1,0,0,42,1,4,3,HEALTHY
213,0,1,3,0,72,1,4,3,HEALTHY
114,1,0,0,0,114,1,4,3,HEALTHY
257,3,1,0,0,257,1,3,2,HEALTHY
440,3,0,1,0,289,0,3,2,HEALTHY
399,12,1,2,0,143,0,3,3,HEALTHY
1046,21,7,10,0,40,0,1,1,REPLACE_SOON
866,14,1,1,0,32,0,3,3,HEALTHY
301,6,1,1,0,25,1,4,3,HEALTHY
651,9,1,5,0,2,0,3,3,HEALTHY
1445,19,4,6,1,134,0,1,1,REPLACE_SOON
878,21,6,7,0,2,0,1,1,REPLACE_SOON
204,1,0,0,0,204,1,4,3,HEALTHY
1106,12,11,14,0,26,0,1,3,REPLACE_SOON
222,1,1,1,0,111,0,3,3,HEALTHY
1101,22,6,7,0,181,0,1,3,REPLACE_SOON
867,16,3,4,0,238,0,2,3,MAINTENANCE_REQUIRED
1446,27,4,8,0,198,0,1,1,REPLACE_SOON
41,1,0,0,0,41,0,4,3,HEALTHY
248,4,0,0,0,248,1,4,3,HEALTHY
175,2,1,3,0,102,1,4,3,HEALTHY
244,5,0,0,0,244,1,4,3,HEALTHY
338,4,1,4,0,57,1,4,3,HEALTHY
179,2,2,3,0,16,1,4,3,HEALTHY
103,0,1,0,0,103,1,4,3,HEALTHY
258,3,0,1,0,191,0,3,3,HEALTHY
29,1,0,0,0,29,1,4,3,HEALTHY
531,9,0,3,0,67,1,4,3,HEALTHY
1520,20,8,10,3,46,0,1,3,REPLACE_SOON
52,1,1,0,0,52,1,4,3,HEALTHY
814,11,5,5,0,141,0,1,3,MAINTENANCE_REQUIRED
125,2,0,0,0,125,1,4,3,HEALTHY
517,8,0,4,0,2,1,4,3,HEALTHY
532,9,1,2,0,245,1,3,3,HEALTHY
933,12,3,5,0,21,0,2,3,MAINTENANCE_REQUIRED
214,0,1,1,0,141,1,4,3,HEALTHY
82,0,0,0,0,82,1,4,3,HEALTHY
791,19,0,2,0,29,0,3,3,HEALTHY
501,10,1,4,0,82,0,3,3,HEALTHY
418,6,0,1,0,13,0,4,3,HEALTHY
405,9,0,1,0,168,1,4,3,HEALTHY
98,0,0,0,0,98,1,4,3,HEALTHY
